case_id,customer_id,region,industry,customer_tier,pump_model,model_family,complexity_class,pump_age_years,operating_hours,prior_repairs_count,error_code,failure_type,severity,priority,warranty_flag,technician_id,technician_experience_years,critical_part_id,critical_part_supplier_id,parts_from_hq_flag,maintenance_kit_applied,maintenance_kit_type,maintenance_kit_threshold_hours,intake_date,received_date,diagnosis_date,repair_start_date,repair_end_date,qa_date,shipped_back_date,waiting_for_parts_days,queue_days,active_repair_days,rework_count,rework_days,qa_duration_days,repair_duration_days,qa_failed_flag,parts_cost_eur,labor_hours
RMA9509246,CUST10163,EMEA,R&D,Standard,R300,R,Medium,0.52,6923,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH205,6.0,R300_KIT_BEARING_6203_OPEN,SUP301,1,1,PMKIT_R300,7000,2024-08-24,2024-08-28,2024-08-29,2024-08-30,2024-09-01,2024-09-01,2024-08-31,2,0,1.96,0,0.0,0.97,3.21,0,2210.8,13.35
RMA9509247,CUST10301,US,R&D,Standard,G200D,G,Medium,1.56,10051,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH210,7.0,G200D_KIT_OIL_SEAL_SC_17_30_7,SUP301,1,1,PMKIT_G200D,9000,2024-12-16,2024-12-20,2024-12-23,2024-12-25,2024-12-28,2024-12-29,2024-12-22,1,3,2.25,0,0.0,1.09,2.76,0,1915.55,15.17
RMA9509248,CUST10030,US,Aerospace,Standard,T1200,T,High,5.32,7025,2,VIB_02,Vibration,high,High,0,TECH200,2.0,T1200_ADD_ROTOR_BALANCING_WASHER_T_SERIES,SUP311,1,0,,6500,2024-04-16,2024-04-19,2024-04-20,2024-04-22,2024-05-03,2024-05-04,2024-04-30,0,3,11.28,0,0.0,1.1,11.06,0,1043.57,76.9
RMA9509249,CUST10167,EMEA,Vacuum Coating,Key Account,G200D,G,Medium,1.2,9761,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH212,11.0,G200D_KIT_NO_1_VANE_62X155XT6,SUP301,1,1,PMKIT_G200D,9000,2024-12-27,2024-12-28,2024-12-31,2025-01-02,2025-01-04,2025-01-05,2024-12-30,1,2,1.99,0,0.0,1.08,2.45,0,1915.55,13.33
RMA9509250,CUST10100,APAC,Vacuum Coating,Standard,G400D,G,High,7.71,11487,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH222,4.0,G400D_ADD_BEARING_SET_G_SERIES,SUP305,1,1,PMKIT_G400D,10000,2025-11-13,2025-11-15,2025-11-16,2025-11-16,2025-11-20,2025-11-21,2025-11-18,1,0,3.12,1,0.5,0.95,3.45,0,2517.25,17.45
RMA9509251,CUST10037,DACH,Vacuum Coating,Standard,T1200,T,High,5.35,5810,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH203,9.0,T1200_KIT_OIL_SEAL_SC_17_30_7,SUP301,1,1,PMKIT_T1200,6500,2025-02-25,2025-03-01,2025-03-03,2025-03-05,2025-03-08,2025-03-09,2025-03-05,5,4,2.58,0,0.0,1.01,4.21,1,1461.04,17.37
RMA9509252,CUST10144,EMEA,Pharma,Standard,T1200,T,High,7.6,3421,4,LEAK_01,Seal/Leak,medium,Normal,1,TECH215,8.0,T1200_ADD_BEARING_SET_T_SERIES,SUP310,1,0,,6500,2025-04-22,2025-04-25,2025-04-27,2025-04-29,2025-05-07,2025-05-08,2025-04-29,4,0,7.69,0,0.0,1.34,4.29,1,1152.24,44.5
RMA9509253,CUST10096,DACH,Semiconductor,Standard,G100D,G,Medium,8.93,2577,3,TEMP_03,Overheating,high,High,0,TECH224,9.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2024-04-19,2024-04-22,2024-04-24,2024-04-25,2024-05-03,2024-05-04,2024-05-07,2,2,8.49,0,0.0,1.07,15.37,0,347.76,57.46
RMA9509254,CUST10318,EMEA,R&D,Standard,T1200,T,High,6.51,7251,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH216,5.0,T1200_KIT_OIL_SEAL_HTC_17_40_9,SUP301,1,1,PMKIT_T1200,6500,2024-07-23,2024-07-26,2024-07-27,2024-07-27,2024-07-30,2024-07-30,2024-07-29,5,3,3.1,0,0.0,0.81,3.74,1,1461.04,21.35
RMA9509255,CUST10251,DACH,Vacuum Coating,Standard,G200D,G,Medium,4.34,6650,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH226,4.0,G200D_ADD_BEARING_SET_G_SERIES,SUP300,1,1,PMKIT_G200D,9000,2024-06-22,2024-06-23,2024-06-26,2024-06-28,2024-07-01,2024-07-01,2024-06-26,5,3,2.49,0,0.0,0.87,3.24,0,2145.3,16.88
RMA9509256,CUST10021,DACH,Vacuum Coating,Standard,R600,R,High,7.65,8459,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,R600_ADD_VIBRATION_DAMPER_R_SERIES,SUP310,1,1,PMKIT_R600,8000,2024-09-08,2024-09-09,2024-09-12,2024-09-12,2024-09-14,2024-09-15,2024-09-12,4,4,2.44,0,0.0,1.05,3.43,1,2402.66,14.63
RMA9509257,CUST10227,DACH,Vacuum Coating,Standard,G200D,G,Medium,2.44,7379,0,TEMP_03,Overheating,high,High,1,TECH220,4.0,G200D_ADD_CORROSION_SEAL_SET_G_SERIES,SUP305,0,0,,9000,2024-02-10,2024-02-12,2024-02-15,2024-02-16,2024-02-24,2024-02-25,2024-02-26,1,4,8.42,0,0.0,0.91,14.81,0,538.41,58.29
RMA9509258,CUST10006,APAC,Semiconductor,Standard,LD50,LD,Low,8.48,4540,1,TEMP_03,Overheating,high,High,0,TECH219,4.0,LD50_ADD_FILTER_ELEMENT_LD_SERIES,SUP302,1,0,,9500,2024-04-02,2024-04-03,2024-04-06,2024-04-07,2024-04-15,2024-04-16,2024-04-19,5,3,7.38,0,0.0,1.06,16.96,0,308.26,50.86
RMA9509259,CUST10045,US,Automotive,Standard,LD50,LD,Low,5.31,3393,2,TEMP_03,Overheating,high,High,0,TECH218,6.0,LD50_ADD_BEARING_SET_LD_SERIES,SUP301,1,0,,9500,2025-02-02,2025-02-04,2025-02-06,2025-02-06,2025-02-13,2025-02-14,2025-02-19,0,1,7.24,0,0.0,0.86,15.43,0,308.26,46.16
RMA9509260,CUST10022,APAC,Aerospace,Key Account,G400D,G,High,8.93,10383,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH223,7.0,G400D_KIT_O_RING_S_24,SUP301,1,1,PMKIT_G400D,10000,2025-08-28,2025-08-31,2025-09-03,2025-09-05,2025-09-08,2025-09-09,2025-09-03,4,0,2.43,0,0.0,1.32,3.12,0,1932.21,15.9
RMA9509261,CUST10236,DACH,Semiconductor,Standard,T800,T,High,3.64,5011,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH200,2.0,T800_KIT_OIL_SEAL_SC_15_30_7,SUP301,1,1,PMKIT_T800,6000,2025-11-22,2025-11-26,2025-11-29,2025-11-30,2025-12-02,2025-12-03,2025-11-29,2,0,2.49,0,0.0,1.08,3.96,0,1408.59,14.91
RMA9509262,CUST10142,DACH,Automotive,Standard,R300,R,Medium,9.21,5988,1,PM_SCHED,Preventive maintenance,low,Normal,1,TECH212,11.0,R300_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP311,1,1,PMKIT_R300,7000,2024-07-02,2024-07-05,2024-07-06,2024-07-06,2024-07-08,2024-07-09,2024-07-09,2,2,2.25,0,0.0,0.62,4.17,0,2527.5,13.13
RMA9509263,CUST10185,DACH,Semiconductor,Standard,G100D,G,Medium,5.48,5087,2,CTRL_04,Control electronics,medium,Normal,0,TECH212,11.0,G100D_ADD_FILTER_ELEMENT_G_SERIES,SUP301,1,0,,8000,2024-04-28,2024-05-02,2024-05-03,2024-05-05,2024-05-10,2024-05-11,2024-05-20,1,1,5.49,0,0.0,1.06,18.71,0,503.04,34.71
RMA9509264,CUST10058,EMEA,Semiconductor,Standard,LD50,LD,Low,6.41,10117,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH222,4.0,LD50_KIT_O_RING_P_12,SUP301,1,1,PMKIT_LD50,9500,2024-10-19,2024-10-23,2024-10-26,2024-10-26,2024-10-28,2024-10-29,2024-10-26,4,1,1.9,0,0.0,1.35,3.27,1,534.8,13.42
RMA9509265,CUST10126,DACH,Vacuum Coating,Standard,LD50,LD,Low,7.16,9550,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH226,4.0,LD50_ADD_FILTER_ELEMENT_LD_SERIES,SUP302,1,1,PMKIT_LD50,9500,2025-09-01,2025-09-05,2025-09-06,2025-09-07,2025-09-09,2025-09-10,2025-09-08,3,4,1.88,0,0.0,0.97,3.99,0,578.01,13.25
RMA9509266,CUST10133,APAC,Automotive,Standard,R300,R,Medium,6.3,6926,2,LEAK_01,Seal/Leak,medium,Normal,0,TECH207,5.0,R300_ADD_OIL_MIST_FILTER_R_SERIES,SUP305,0,0,,7000,2024-03-06,2024-03-08,2024-03-09,2024-03-11,2024-03-17,2024-03-17,2024-03-13,1,4,5.22,0,0.0,0.61,5.1,0,209.96,37.11
RMA9509267,CUST10144,EMEA,Pharma,Standard,LD50,LD,Low,4.75,7865,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH218,6.0,LD50_KIT_OIL_SEAL_SC_15_30_7,SUP301,1,1,PMKIT_LD50,9500,2025-11-17,2025-11-18,2025-11-21,2025-11-22,2025-11-24,2025-11-25,2025-11-20,4,2,2.0,0,0.0,1.21,2.7,0,534.8,11.85
RMA9509268,CUST10085,US,Vacuum Coating,Key Account,T800,T,High,4.93,4755,4,TEMP_03,Overheating,high,High,0,TECH210,7.0,T800_ADD_PRESSURE_SENSOR_T_SERIES_SPARE,SUP301,1,0,,6000,2024-02-14,2024-02-16,2024-02-19,2024-02-19,2024-03-02,2024-03-04,2024-03-03,4,0,12.37,0,0.0,1.3,16.21,0,1173.19,73.28
RMA9509269,CUST10041,US,Automotive,Standard,G400D,G,High,7.33,779,1,TEMP_03,Overheating,high,High,0,TECH226,4.0,G400D_ADD_ANTI_CORROSION_FASTENER_SET_G_SERIES,SUP310,0,0,,10000,2025-12-23,2025-12-25,2025-12-27,2025-12-28,2026-01-06,2026-01-08,2026-01-09,0,1,9.67,0,0.0,1.23,15.56,0,172.68,55.58
RMA9509270,CUST10123,DACH,Pharma,Standard,T800,T,High,8.4,5421,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH221,3.0,T800_KIT_FILTER_ELEMENT_T_SERIES,SUP301,1,1,PMKIT_T800,6000,2024-04-14,2024-04-16,2024-04-18,2024-04-20,2024-04-23,2024-04-24,2024-04-20,5,1,2.78,0,0.0,1.24,4.44,0,1408.59,16.9
RMA9509271,CUST10030,US,Aerospace,Standard,R300,R,Medium,4.77,4182,0,VIB_02,Vibration,high,High,0,TECH214,4.0,R300_ADD_BEARING_SET_R_SERIES,SUP301,1,0,,7000,2025-11-26,2025-11-27,2025-11-28,2025-11-29,2025-12-07,2025-12-08,2025-12-07,5,0,8.08,0,0.0,1.29,10.99,0,470.48,46.26
RMA9509272,CUST10150,DACH,Semiconductor,Standard,G100D,G,Medium,3.05,7591,1,CONT_05,Contamination,medium,Normal,0,TECH203,9.0,G100D_ADD_FILTER_ELEMENT_G_SERIES,SUP301,1,0,,8000,2025-03-24,2025-03-28,2025-03-30,2025-04-01,2025-04-07,2025-04-08,2025-04-24,0,4,5.97,0,0.0,0.87,27.9,0,173.29,38.17
RMA9509273,CUST10294,APAC,Vacuum Coating,Standard,G200D,G,Medium,6.3,10325,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH226,4.0,G200D_ADD_INLET_VALVE_PLATE_G_SERIES,SUP307,1,1,PMKIT_G200D,9000,2024-08-07,2024-08-09,2024-08-11,2024-08-12,2024-08-15,2024-08-16,2024-08-13,3,0,2.14,1,1.0,1.24,4.04,0,2299.99,12.4
RMA9509274,CUST10310,DACH,Pharma,Standard,R600,R,High,8.95,8540,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH203,9.0,R600_KIT_COUPLING,SUP301,1,1,PMKIT_R600,8000,2025-08-21,2025-08-23,2025-08-26,2025-08-27,2025-08-30,2025-08-31,2025-08-26,4,0,2.99,0,0.0,1.19,3.63,0,2132.65,21.36
RMA9509275,CUST10078,US,Vacuum Coating,Standard,LD50,LD,Low,0.85,9848,1,PM_SCHED,Preventive maintenance,low,Normal,1,TECH218,6.0,LD50_KIT_VANE_SPRING_PHI24X24,SUP301,1,1,PMKIT_LD50,9500,2026-01-27,2026-01-29,2026-02-01,2026-02-03,2026-02-04,2026-02-05,2026-01-31,3,4,1.65,0,0.0,0.93,2.34,1,534.8,11.95
RMA9509276,CUST10316,EMEA,Vacuum Coating,Standard,G200D,G,Medium,6.75,2921,0,CTRL_04,Control electronics,medium,Normal,0,TECH216,5.0,G200D_ADD_BEARING_SET_G_SERIES,SUP300,0,0,,9000,2024-05-11,2024-05-13,2024-05-14,2024-05-16,2024-05-22,2024-05-23,2024-06-11,2,3,6.26,0,0.0,0.72,29.04,0,569.63,41.26
RMA9509277,CUST10152,DACH,R&D,Standard,T1200,T,High,7.42,7617,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH223,7.0,T1200_KIT_NO_1_VANE_62X155XT6,SUP301,1,1,PMKIT_T1200,6500,2024-06-23,2024-06-25,2024-06-27,2024-06-29,2024-07-01,2024-07-02,2024-06-28,2,1,2.43,0,0.0,1.12,3.9,0,1461.04,15.01
RMA9509278,CUST10049,DACH,Semiconductor,Standard,R300,R,Medium,1.7,7116,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH207,5.0,R300_KIT_TEFLON_TUBE_OD1_8,SUP301,1,1,PMKIT_R300,7000,2025-02-27,2025-03-02,2025-03-05,2025-03-06,2025-03-08,2025-03-09,2025-03-04,5,4,2.08,0,0.0,1.3,2.98,0,2210.8,11.83
RMA9509279,CUST10073,DACH,Pharma,Standard,R600,R,High,8.49,4100,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH206,7.0,R600_ADD_CORROSION_SEAL_SET_R_SERIES,SUP301,1,0,,8000,2024-11-20,2024-11-24,2024-11-27,2024-11-29,2024-12-06,2024-12-07,2024-12-01,4,0,7.29,0,0.0,1.01,7.6,0,218.87,48.5
RMA9509280,CUST10009,US,R&D,Standard,G100D,G,Medium,6.28,7194,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH214,4.0,G100D_ADD_INLET_VALVE_PLATE_G_SERIES,SUP301,1,1,PMKIT_G100D,8000,2024-08-06,2024-08-08,2024-08-11,2024-08-12,2024-08-15,2024-08-16,2024-08-12,1,1,2.46,1,0.65,1.15,4.09,0,2370.67,14.14
RMA9509281,CUST10216,EMEA,Semiconductor,Standard,R300,R,Medium,6.7,8348,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,R300_KIT_OIL_SEAL_SC_15_30_7,SUP301,1,1,PMKIT_R300,7000,2025-07-11,2025-07-14,2025-07-17,2025-07-18,2025-07-21,2025-07-21,2025-07-17,0,3,2.43,0,0.0,0.84,3.71,0,2210.8,15.62
RMA9509282,CUST10067,DACH,R&D,Strategic,R600,R,High,5.09,7415,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH201,12.0,R600_KIT_MIDDLE_PIN_PHI2XPHI34X27,SUP301,1,1,PMKIT_R600,8000,2024-12-26,2024-12-28,2024-12-30,2024-12-30,2025-01-02,2025-01-03,2024-12-31,1,0,2.79,1,0.67,0.68,3.17,0,2132.65,15.75
RMA9509283,CUST10318,EMEA,R&D,Standard,G100D,G,Medium,2.36,570,2,VIB_02,Vibration,high,High,0,TECH214,4.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2025-03-23,2025-03-24,2025-03-26,2025-03-26,2025-04-04,2025-04-05,2025-04-03,5,1,9.34,0,0.0,1.15,10.52,0,250.45,62.06
RMA9509284,CUST10288,EMEA,Semiconductor,Standard,LD50,LD,Low,9.26,13899,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH208,7.0,LD50_ADD_BEARING_SET_LD_SERIES,SUP301,1,0,,9500,2025-06-03,2025-06-06,2025-06-08,2025-06-09,2025-06-14,2025-06-14,2025-06-11,5,3,4.05,0,0.0,0.89,5.35,0,308.26,25.72
RMA9509285,CUST10213,DACH,R&D,Standard,G200D,G,Medium,9.23,10256,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH218,6.0,G200D_KIT_TEFLON_TUBE_OD1_8,SUP301,1,1,PMKIT_G200D,9000,2026-01-01,2026-01-03,2026-01-04,2026-01-04,2026-01-06,2026-01-07,2026-01-05,1,2,1.94,0,0.0,0.69,2.91,0,1915.55,11.5
RMA9509286,CUST10295,US,Semiconductor,Standard,G200D,G,Medium,2.87,3279,0,CTRL_04,Control electronics,medium,Normal,0,TECH205,6.0,G200D_ADD_ANTI_CORROSION_FASTENER_SET_G_SERIES,SUP311,0,0,,9000,2025-10-10,2025-10-14,2025-10-17,2025-10-19,2025-10-25,2025-10-26,2025-11-03,2,3,6.33,0,0.0,0.94,20.66,0,569.63,35.96
RMA9509287,CUST10039,DACH,R&D,Standard,LD50,LD,Low,5.81,8200,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH222,4.0,LD50_KIT_VANE_SPRING_PHI24X24,SUP301,1,1,PMKIT_LD50,9500,2026-01-14,2026-01-15,2026-01-17,2026-01-19,2026-01-21,2026-01-23,2026-01-18,0,0,1.99,0,0.0,1.38,3.74,1,534.8,13.45
RMA9509288,CUST10254,EMEA,R&D,Key Account,LD50,LD,Low,7.12,8595,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH202,4.0,LD50_KIT_O_RING_P_12,SUP301,1,1,PMKIT_LD50,9500,2024-12-13,2024-12-15,2024-12-18,2024-12-18,2024-12-19,2024-12-20,2024-12-18,3,0,1.53,0,0.0,0.89,3.72,0,534.8,9.0
RMA9509289,CUST10228,APAC,Automotive,Standard,R300,R,Medium,5.13,8542,4,LEAK_01,Seal/Leak,medium,Normal,0,TECH202,4.0,R300_ADD_CORROSION_SEAL_SET_R_SERIES,SUP307,1,0,,7000,2024-02-27,2024-02-29,2024-03-02,2024-03-04,2024-03-10,2024-03-11,2024-03-09,5,3,5.65,0,0.0,1.34,9.35,0,519.68,36.09
RMA9509290,CUST10088,DACH,Pharma,Key Account,R600,R,High,4.5,6882,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH211,10.0,R600_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP301,1,1,PMKIT_R600,8000,2024-03-24,2024-03-26,2024-03-28,2024-03-30,2024-04-02,2024-04-03,2024-03-29,2,2,3.13,0,0.0,1.13,3.18,0,2451.31,20.95
RMA9509291,CUST10107,EMEA,Pharma,Key Account,G400D,G,High,7.0,9014,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH214,4.0,G400D_KIT_BEARING_6203_OPEN,SUP301,1,1,PMKIT_G400D,10000,2025-12-20,2025-12-23,2025-12-24,2025-12-25,2025-12-28,2025-12-29,2025-12-26,4,2,2.7,0,0.0,0.93,3.83,0,1932.21,15.52
RMA9509292,CUST10201,EMEA,Automotive,Standard,G100D,G,Medium,9.11,8300,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH225,5.0,G100D_ADD_ANTI_CORROSION_FASTENER_SET_G_SERIES,SUP300,1,0,,8000,2025-12-21,2025-12-22,2025-12-24,2025-12-26,2026-01-01,2026-01-02,2025-12-28,0,0,5.39,0,0.0,1.06,6.39,0,302.91,33.89
RMA9509293,CUST10213,DACH,R&D,Standard,G100D,G,Medium,2.41,7991,3,PM_SCHED,Preventive maintenance,low,Normal,1,TECH225,5.0,G100D_KIT_OIL_LEVEL_GAUGE,SUP301,1,1,PMKIT_G100D,8000,2025-05-17,2025-05-21,2025-05-24,2025-05-24,2025-05-27,2025-05-28,2025-05-24,2,0,2.46,0,0.0,0.76,3.4,0,1958.51,14.62
RMA9509294,CUST10217,US,Semiconductor,Strategic,R600,R,High,2.98,10699,0,CTRL_04,Control electronics,medium,Normal,0,TECH223,7.0,R600_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP301,1,0,,8000,2025-03-10,2025-03-14,2025-03-17,2025-03-17,2025-03-25,2025-03-26,2025-03-31,1,2,7.88,0,0.0,1.02,17.68,0,638.41,49.69
RMA9509295,CUST10188,DACH,R&D,Standard,LD50,LD,Low,6.6,2559,4,LEAK_01,Seal/Leak,medium,Normal,1,TECH201,12.0,LD50_ADD_FILTER_ELEMENT_LD_SERIES,SUP302,1,0,,9500,2024-07-21,2024-07-25,2024-07-26,2024-07-27,2024-08-01,2024-08-02,2024-07-26,2,4,4.39,0,0.0,1.22,1.0,0,308.26,31.4
RMA9509296,CUST10156,DACH,Pharma,Standard,LD50,LD,Low,7.34,10505,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH213,4.0,LD50_KIT_OIL_SEAL_SC_17_30_7,SUP301,1,1,PMKIT_LD50,9500,2026-01-18,2026-01-21,2026-01-22,2026-01-22,2026-01-24,2026-01-25,2026-01-24,3,2,1.86,0,0.0,1.32,3.43,1,534.8,11.18
RMA9509297,CUST10179,US,Semiconductor,Key Account,T800,T,High,8.01,6089,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH223,7.0,T800_ADD_CORROSION_SEAL_SET_T_SERIES,SUP301,1,1,PMKIT_T800,6000,2024-09-03,2024-09-04,2024-09-07,2024-09-09,2024-09-12,2024-09-13,2024-09-07,0,1,3.12,0,0.0,0.71,3.52,1,1496.09,22.08
RMA9509298,CUST10004,DACH,Semiconductor,Standard,T800,T,High,6.75,6507,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,T800_KIT_TEFLON_TUBE_OD1_8,SUP301,1,1,PMKIT_T800,6000,2024-10-13,2024-10-15,2024-10-16,2024-10-17,2024-10-19,2024-10-20,2024-10-18,1,1,2.54,0,0.0,1.13,3.73,0,1408.59,17.98
RMA9509299,CUST10244,DACH,R&D,Standard,R600,R,High,5.91,7302,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,R600_KIT_O_RING_S_24,SUP301,1,1,PMKIT_R600,8000,2024-03-06,2024-03-09,2024-03-12,2024-03-13,2024-03-16,2024-03-16,2024-03-12,4,2,2.89,0,0.0,0.64,3.17,1,2132.65,20.68
RMA9509300,CUST10227,DACH,Vacuum Coating,Standard,G200D,G,Medium,2.44,7379,0,TEMP_03,Overheating,high,High,1,TECH220,4.0,G200D_ADD_CORROSION_SEAL_SET_G_SERIES,SUP305,0,0,,9000,2024-02-10,2024-02-12,2024-02-15,2024-02-16,2024-02-24,2024-02-25,2024-02-27,1,4,8.42,0,0.0,0.91,15.41,0,538.41,58.29
RMA9509301,CUST10251,DACH,Vacuum Coating,Standard,G100D,G,Medium,5.56,6114,0,CONT_05,Contamination,medium,Normal,0,TECH226,4.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2024-07-13,2024-07-14,2024-07-15,2024-07-17,2024-07-23,2024-07-24,2024-08-11,2,3,6.43,0,0.0,1.09,28.89,0,600.35,42.18
RMA9509302,CUST10284,EMEA,Vacuum Coating,Standard,T1200,T,High,1.85,6804,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH216,5.0,T1200_KIT_SPRING_PHI10X22,SUP301,1,1,PMKIT_T1200,6500,2025-08-22,2025-08-26,2025-08-28,2025-08-30,2025-09-01,2025-09-02,2025-08-29,3,2,2.43,0,0.0,0.63,3.4,0,1461.04,16.7
RMA9509303,CUST10084,EMEA,Pharma,Standard,G400D,G,High,5.4,10414,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH211,10.0,G400D_KIT_O_RING_V_160_1,SUP301,1,1,PMKIT_G400D,10000,2024-03-26,2024-03-29,2024-03-31,2024-03-31,2024-04-03,2024-04-04,2024-03-31,0,3,2.83,0,0.0,0.8,2.83,1,1932.21,16.29
RMA9509304,CUST10048,US,Semiconductor,Standard,T1200,T,High,2.63,4082,1,LEAK_01,Seal/Leak,medium,Normal,1,TECH227,5.0,T1200_ADD_CONTROLLER_PCB_T_SERIES,SUP302,0,0,,6500,2025-02-16,2025-02-19,2025-02-20,2025-02-22,2025-03-02,2025-03-03,2025-03-01,1,2,8.04,0,0.0,0.96,10.35,1,845.27,49.3
RMA9509305,CUST10162,DACH,Vacuum Coating,Standard,G200D,G,Medium,6.38,8415,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH224,9.0,G200D_ADD_FILTER_ELEMENT_G_SERIES,SUP310,1,1,PMKIT_G200D,9000,2024-05-10,2024-05-14,2024-05-17,2024-05-18,2024-05-21,2024-05-22,2024-05-18,4,4,2.35,0,0.0,1.09,4.01,0,1960.11,13.33
RMA9509306,CUST10213,DACH,R&D,Standard,G200D,G,Medium,3.87,8947,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH203,9.0,G200D_ADD_BEARING_SET_G_SERIES,SUP300,1,1,PMKIT_G200D,9000,2024-11-26,2024-11-28,2024-11-30,2024-11-30,2024-12-02,2024-12-03,2024-12-01,0,4,2.35,0,0.0,1.33,3.72,1,2100.74,15.78
RMA9509307,CUST10157,DACH,R&D,Key Account,R300,R,Medium,7.77,6779,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH209,6.0,R300_KIT_COUPLING,SUP301,1,1,PMKIT_R300,7000,2025-10-05,2025-10-07,2025-10-09,2025-10-10,2025-10-12,2025-10-13,2025-10-10,5,4,1.98,0,0.0,0.7,3.93,0,2210.8,11.0
RMA9509308,CUST10223,US,Automotive,Standard,R600,R,High,6.84,8312,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH221,3.0,R600_ADD_VIBRATION_DAMPER_R_SERIES,SUP310,1,1,PMKIT_R600,8000,2025-12-31,2026-01-01,2026-01-02,2026-01-02,2026-01-05,2026-01-06,2026-01-04,1,2,2.44,0,0.0,1.11,3.77,0,2402.66,17.47
RMA9509309,CUST10022,APAC,Aerospace,Key Account,T800,T,High,0.7,6499,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH208,7.0,T800_ADD_CORROSION_SEAL_SET_T_SERIES,SUP301,1,1,PMKIT_T800,6000,2024-10-17,2024-10-21,2024-10-22,2024-10-23,2024-10-25,2024-10-26,2024-10-24,1,0,2.47,0,0.0,0.97,3.48,0,1496.09,14.13
RMA9509310,CUST10037,DACH,Vacuum Coating,Standard,G200D,G,Medium,2.75,12780,1,VIB_02,Vibration,high,High,0,TECH220,4.0,G200D_ADD_BEARING_SET_G_SERIES,SUP300,0,0,,9000,2025-02-20,2025-02-23,2025-02-26,2025-02-26,2025-03-06,2025-03-07,2025-03-06,2,1,8.61,0,0.0,0.98,11.04,0,494.06,58.19
RMA9509311,CUST10087,DACH,Semiconductor,Key Account,R600,R,High,9.33,8650,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH204,12.0,R600_ADD_CORROSION_SEAL_SET_R_SERIES,SUP301,1,1,PMKIT_R600,8000,2025-02-18,2025-02-22,2025-02-25,2025-02-27,2025-03-02,2025-03-03,2025-02-25,5,1,2.89,0,0.0,0.79,3.55,0,2451.31,16.01
RMA9509312,CUST10305,DACH,R&D,Standard,G100D,G,Medium,3.4,8047,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH206,7.0,G100D_KIT_O_RING_P_24,SUP301,1,1,PMKIT_G100D,8000,2024-06-17,2024-06-21,2024-06-23,2024-06-25,2024-06-27,2024-06-28,2024-06-24,5,3,2.28,0,0.0,0.73,3.77,0,1958.51,15.99
